poids_kg,volume_m3,valeur_marchandise,distance_km,mode_transport,type_marchandise,port_origine,destination,mois,type_conteneur,incoterm,volume_annuel_tonnes,cout_mad_kg,cout_mad_m3,cout_total,ratio_valeur_cout
207893.13,888.77,1712426.82,500,maritime,general,Agadir,Europe_Sud,7,20_std,FOB,0,0.206,48.276,42825.98478,39.98569627287856
2509.17,6.55,134328.82,250,routier,dangereux,Tanger-Med,Europe_Nord,12,20_std,CIF,500,0.49,187.964,1229.4933,109.25543067213135
128915.58,521.65,7768601.38,9000,maritime,fragile,Mohammedia,Europe_Nord,7,palette,FCA,10000,1.673,413.447,215675.76534,36.019815985135196
364.24,0.94,18906.45,1200,routier,dangereux,Casablanca,Europe_Sud,3,40_std,EXW,0,1.626,631.047,592.25424,31.92286137115709
4970.93,20.24,87830.33,2000,routier,general,Casablanca,Europe_Sud,4,palette,FOB,1000,1.398,343.388,6949.36014,12.638621143615103
891.53,2.56,5880.62,1000,maritime,general,Casablanca,Asie,2,40_hc,CIF,0,0.301,104.596,268.35053,21.913949638929353
2465.85,16.86,103872.03,800,routier,fragile,Casablanca,Amerique_Nord,12,40_std,DDP,0,1.317,192.559,3247.52445,31.984987826650542
359.86,1.34,7418.99,800,routier,general,Agadir,Europe_Sud,11,20_std,EXW,0,1.052,281.844,378.57272,19.597265222914107
67.37,0.27,744.86,500,aerien,general,Tanger-Med,Afrique_Ouest,2,20_std,FOB,10000,4.897,1209.141,329.91089000000005,2.2577611790868737
12578.08,33.1,111617.74,800,routier,dangereux,Tanger-Med,Europe_Sud,3,40_hc,EXW,0,1.27,482.421,15974.1616,6.987392690455818
209.47,1.04,1807.09,800,routier,general,Tanger-Med,Amerique_Nord,11,20_std,EXW,5000,0.74,149.816,155.0078,11.658058497701406
10307.17,14.86,60228.51,2000,aerien,vrac,Agadir,Amerique_Nord,7,40_std,CIF,1000,7.55,5237.757,77819.1335,0.7739550325370818
64842.45,353.03,1995662.02,2000,maritime,fragile,Tanger-Med,Europe_Sud,6,palette,FOB,0,0.582,106.85,37738.3059,52.88160060200265
123231.17,280.29,4209659.55,5000,maritime,dangereux,Tanger-Med,Europe_Sud,1,20_std,CIF,100,1.25,549.48,154038.9625,27.32853741468169
3416.48,14.59,204347.8,500,routier,fragile,Tanger-Med,Europe_Nord,9,20_reefer,FCA,0,0.685,160.255,2340.2888000000003,87.31734305612194
9859.94,43.73,93113.45,2000,routier,perissable,Tanger-Med,Europe_Sud,1,20_std,FOB,0,2.175,490.383,21445.3695,4.341890681808956
453.11,2.98,107392.9,3000,aerien,fragile,Tanger-Med,Europe_Sud,7,20_std,DDP,500,14.486,2200.959,6563.75146,16.361512262379293
86614.98,195.15,1461316.02,2000,maritime,dangereux,Casablanca,Amerique_Nord,8,40_hc,FCA,0,0.772,342.575,66866.76456,21.85414577205618
1757.91,6.24,21052.81,12000,maritime,general,Casablanca,Asie,6,20_std,CIF,0,3.015,848.928,5300.098650000001,3.972154367353143
1385.67,2.45,2648.38,2500,routier,vrac,Tanger-Med,Asie,12,40_std,FOB,0,2.964,1677.176,4107.1258800000005,0.6448256219505013
3976.33,16.92,42998.65,50,routier,fragile,Casablanca,Europe_Sud,1,40_std,FCA,10000,0.286,67.229,1137.23038,37.809973032904736
458.04,0.57,1606.53,8000,aerien,vrac,Casablanca,Asie,2,40_std,FOB,0,25.26,20151.198,11570.090400000001,0.13885198338640464
178.26,0.78,14041.32,100,routier,fragile,Casablanca,Afrique_Ouest,7,40_std,CIF,0,0.692,159.008,123.35591999999998,113.82769469029132
1756.73,6.05,41862.8,500,maritime,perissable,Jorf Lasfar,Amerique_Nord,5,20_std,CIF,5000,0.233,67.615,409.31809000000004,102.27449268122989
1255.16,6.95,1676.27,250,routier,general,Casablanca,Amerique_Nord,9,20_reefer,DDP,5000,0.48,86.552,602.4768,2.7822980071597776
155718.07,663.85,474080.97,2000,maritime,general,Tanger-Med,Moyen_Orient,8,20_std,FCA,500,0.476,111.68,74121.80132,6.39597205622795
437.16,1.85,5950.28,8000,aerien,general,Tanger-Med,Afrique_Ouest,4,palette,FOB,0,22.966,5437.987,10039.816560000001,0.5926681991090084
189644.07,810.48,2027898.39,7000,maritime,general,Tanger-Med,Amerique_Nord,5,palette,DAT,0,1.106,258.726,209746.34142,9.66833736536695
1006.2,3.12,10731.55,3000,routier,perissable,Casablanca,Asie,10,palette,EXW,0,3.594,1159.705,3616.2828,2.9675638199534613
156814.17,292.87,983683.66,7000,maritime,dangereux,Agadir,Europe_Sud,3,20_std,FOB,0,1.934,1035.281,303278.60478,3.243498369143348
96614.08,585.51,739618.84,3000,maritime,general,Tanger-Med,Europe_Nord,2,palette,DAT,10000,0.463,76.458,44732.31904,16.534328107126008
2616.06,8.99,36536.56,1200,routier,perissable,Mohammedia,Asie,12,40_std,EXW,0,1.847,537.313,4831.86282,7.5615888449415865
27990.17,122.19,1110632.35,12000,aerien,general,Casablanca,Europe_Sud,12,40_hc,CIF,0,24.582,5630.91,688054.35894,1.6141636711829188
175308.8,436.18,1483570.96,7000,maritime,dangereux,Tanger-Med,Europe_Nord,12,palette,FOB,500,1.858,746.6,325723.7504,4.554690771483884
21126.05,23.12,159157.71,8000,aerien,vrac,Agadir,Europe_Sud,5,20_std,FCA,5000,18.212,16641.762,384747.6226,0.41366781924333584
1146.16,2.44,22375.56,11000,maritime,dangereux,Casablanca,Afrique_Ouest,4,20_std,EXW,0,2.951,1384.58,3382.3181600000003,6.615450984067093
305.67,1.01,1431.94,100,routier,general,Agadir,Afrique_Ouest,7,20_std,EXW,500,0.37,112.405,113.09790000000001,12.66106620901007
100.0,0.26,2295.84,1200,routier,perissable,Casablanca,Europe_Nord,10,40_hc,EXW,0,1.495,573.496,149.5,15.356789297658864
503.61,3.85,8562.91,2000,routier,fragile,Casablanca,Europe_Sud,10,20_reefer,FOB,10000,1.36,177.947,684.9096000000001,12.502248471915124
393.17,1.68,37125.05,12000,aerien,perissable,Tanger-Ville,Amerique_Sud,1,20_reefer,FCA,500,40.034,9347.71,15740.16778,2.358618441613588
226780.11,230.57,1104259.99,2000,maritime,vrac,Casablanca,Europe_Sud,6,palette,FCA,0,0.525,515.904,119059.55774999999,9.27485378636055
143223.98,470.93,1741494.73,5000,maritime,general,Tanger-Med,Europe_Sud,9,40_hc,FOB,0,0.875,266.102,125320.98250000001,13.896274153452314
2760.47,9.8,11036.12,1200,routier,general,Tanger-Med,Moyen_Orient,6,40_hc,CIF,5000,0.945,266.3,2608.6441499999996,4.2305961892119335
2707.12,12.95,26181.34,250,routier,general,Casablanca,Europe_Sud,9,20_std,DDP,0,0.567,118.543,1534.9370399999998,17.056947169637656
73581.25,393.27,8927724.48,5000,maritime,fragile,Mohammedia,Europe_Nord,2,20_reefer,FOB,500,1.052,196.879,77407.475,115.33413898334753
337.36,1.05,2725.0,250,routier,perissable,Casablanca,Amerique_Nord,11,40_std,DAT,0,0.665,214.294,224.3444,12.146503322570119
6486.27,32.63,47560.5,500,routier,general,Casablanca,Europe_Sud,8,20_std,CIF,0,0.966,192.002,6265.73682,7.5905677761933195
98696.6,375.34,427572.89,3000,maritime,general,Tanger-Med,Europe_Sud,10,20_std,FOB,0,0.557,146.556,54974.00620000001,7.777728413033139
1528.64,3.05,33163.87,800,routier,perissable,Tanger-Med,Amerique_Nord,9,palette,DDP,0,1.612,807.309,2464.1676800000005,13.458446951142545
2347.7,3.26,10049.58,500,routier,vrac,Casablanca,Europe_Sud,3,40_hc,FCA,0,0.758,546.095,1779.5566,5.647238194053508
192.15,0.61,2778.5,500,routier,general,Tanger-Med,Europe_Sud,6,40_hc,FOB,0,0.762,239.959,146.41830000000002,18.976453079977023
6320.11,30.72,42590.98,250,routier,general,Tanger-Med,Europe_Nord,5,20_std,DAT,0,0.485,99.77,3065.25335,13.894766643024793
28099.44,115.91,1762217.68,2000,aerien,perissable,Casablanca,Europe_Sud,6,40_hc,FOB,0,17.899,4339.245,502951.87656,3.503750084506892
1440.39,4.81,6557.58,50,routier,general,Tanger-Med,Asie,12,20_std,DDP,100,0.342,102.303,492.61338000000006,13.311818692379
1307.42,3.91,6197.85,250,routier,perissable,Tanger-Med,Moyen_Orient,11,40_std,DDP,0,0.811,271.417,1060.31762,5.8452768143190905
840.78,1.92,42270.41,800,routier,perissable,Agadir,Asie,9,20_std,DAT,100,1.321,579.783,1110.67038,38.058465194687194
2764.95,5.34,35391.43,9000,maritime,dangereux,Nador,Moyen_Orient,3,20_std,DDP,0,2.707,1401.558,7484.719649999999,4.728491066462323
8554.69,11.32,20331.62,250,routier,vrac,Jorf Lasfar,Europe_Nord,8,20_reefer,DAT,10000,0.429,323.921,3669.96201,5.540008301066854
15982.54,50.39,57542.49,1000,maritime,general,Casablanca,Europe_Sud,12,40_hc,DDP,0,0.392,124.238,6265.155680000001,9.184526760235268
5310.1,32.19,62918.19,1200,routier,fragile,Tanger-Med,Europe_Sud,7,20_reefer,FCA,500,1.714,282.788,9101.511400000001,6.912938657638773
875.2,1.33,2398.07,500,routier,vrac,Tanger-Med,Afrique_Ouest,10,palette,FCA,10000,0.581,381.838,508.4912,4.716050149933765
948.3,3.12,6063.04,3000,routier,general,Casablanca,Europe_Nord,11,40_std,DDP,1000,2.962,899.176,2808.8646,2.158537652544733
323.18,1.87,6067.4,6000,aerien,general,Tanger-Ville,Asie,9,20_reefer,FCA,0,21.646,3736.326,6995.55428,0.8673222674215315
415.42,2.08,21554.98,3000,aerien,fragile,Casablanca,Amerique_Sud,4,20_reefer,FOB,0,15.845,3168.024,6582.329900000001,3.274673303749178
1859.6,7.44,14594.71,250,routier,fragile,Tanger-Med,Europe_Sud,11,20_std,FOB,0,0.445,111.27,827.5219999999999,17.636642892877774
120487.87,381.48,1317637.17,5000,maritime,general,Casablanca,Afrique_Ouest,3,40_hc,EXW,0,0.834,263.378,100486.88358,13.112528949621547
10876.84,34.02,543965.39,1000,aerien,perissable,Tanger-Med,Europe_Nord,11,palette,CIF,0,8.159,2608.633,88744.13756,6.129592387240503
4966.72,11.81,77414.82,100,routier,perissable,Tanger-Med,Europe_Sud,9,40_hc,DAT,0,0.426,179.405,2115.82272,36.58851909861333
178.4,0.92,2036.68,2000,aerien,general,Nador,Moyen_Orient,3,40_std,CIF,500,9.346,1811.752,1667.3264000000001,1.221524471753101
16734.89,96.56,1316777.52,1500,routier,fragile,Tanger-Med,Asie,3,20_reefer,FCA,10000,1.739,301.339,29101.973710000002,45.24701771507441
152.66,0.36,878.12,4000,aerien,dangereux,Agadir,Amerique_Nord,1,40_hc,EXW,0,11.814,4943.502,1803.52524,0.48689088487611076
164582.81,765.11,38980295.02,500,maritime,fragile,Tanger-Med,Moyen_Orient,11,palette,DDP,0,0.342,73.593,56287.32102,692.5235437328689
204.95,0.74,18414.66,6000,aerien,perissable,Agadir,Asie,4,20_std,DAT,500,23.118,6395.787,4738.0341,3.8865613060910644
74449.74,154.99,3220843.42,3000,maritime,perissable,Casablanca,Europe_Sud,7,20_std,CIF,1000,0.735,352.939,54720.5589,58.85984143338126
1384.62,5.54,19362.23,800,routier,dangereux,Tanger-Med,Moyen_Orient,8,40_std,FCA,0,1.274,318.364,1764.00588,10.976284274063758
278.37,1.1,7196.86,2000,aerien,general,Casablanca,Amerique_Nord,2,40_hc,CIF,10000,8.105,2048.118,2256.18885,3.1898304966802757
1122.26,5.4,43986.1,800,routier,fragile,Agadir,Europe_Sud,10,20_std,FCA,0,1.239,257.505,1390.4801400000001,31.63374918824802
968.14,3.72,4400.27,3000,routier,dangereux,Casablanca,Asie,7,20_std,CIF,0,6.71,1746.102,6496.2194,0.677358587981188
207700.74,821.06,5367524.42,1000,maritime,fragile,Casablanca,Europe_Sud,9,20_std,EXW,0,0.235,59.365,48809.673899999994,109.96845483944118
219669.75,1289.29,4640541.36,2000,maritime,fragile,Tanger-Ville,Amerique_Sud,4,20_reefer,FOB,1000,0.359,61.149,78861.44025,58.844238011491306
8238.15,20.2,170515.33,2000,aerien,dangereux,Tanger-Med,Europe_Sud,9,20_reefer,FOB,0,11.767,4799.661,96938.31104999999,1.7590086742077606
9317.79,34.98,31471.97,250,routier,general,Jorf Lasfar,Europe_Sud,10,40_hc,DAT,0,0.407,108.48,3792.34053,8.298824894820298
152050.68,268.02,275205.57,3000,maritime,vrac,Tanger-Med,Europe_Nord,4,40_std,DDP,0,0.744,421.874,113125.70592,2.4327412391540726
174855.28,890.33,1328883.84,9000,maritime,general,Tanger-Med,Europe_Nord,10,40_std,CIF,0,1.302,255.758,227661.57456,5.837102034317056
7089.48,6.75,14849.9,2500,routier,vrac,Tanger-Med,Amerique_Nord,10,40_std,FOB,0,2.314,2430.131,16405.05672,0.9052026002382514
100.0,0.29,3516.76,250,routier,perissable,Casablanca,Amerique_Nord,1,palette,FCA,500,0.709,244.986,70.89999999999999,49.60169252468266
11646.25,101.14,98934.84,800,routier,general,Casablanca,Amerique_Sud,11,40_hc,FOB,500,0.903,104.02,10516.563750000001,9.40752534305704
756.68,4.03,20526.28,800,routier,fragile,Tanger-Med,Europe_Sud,6,20_reefer,CIF,0,1.312,246.563,992.76416,20.675887413179783
24650.63,124.07,1305910.51,4000,aerien,fragile,Tanger-Med,Afrique_Ouest,4,20_std,EXW,0,17.143,3406.055,422585.75009000005,3.0902852491402615
4603.46,22.05,89256.95,3000,maritime,fragile,Agadir,Afrique_Ouest,5,40_std,FOB,500,0.609,127.229,2803.50714,31.837603952027028
4495.88,29.96,26865.22,2000,maritime,general,Casablanca,Europe_Sud,12,40_hc,FCA,0,0.519,77.826,2333.3617200000003,11.513525644022307
225.43,1.13,9732.48,4000,aerien,fragile,Tanger-Med,Europe_Nord,8,40_std,EXW,0,18.658,3709.671,4206.07294,2.313911370257882
4354.59,14.93,101591.98,500,routier,perissable,Casablanca,Europe_Nord,2,40_std,EXW,0,0.761,222.137,3313.84299,30.656847746428685
342.53,0.94,10085.8,8000,aerien,perissable,Tanger-Med,Afrique_Ouest,12,palette,FOB,1000,30.017,10970.369,10281.72301,0.9809445352875733
8627.68,9.79,31630.49,1500,routier,vrac,Agadir,Afrique_Ouest,12,20_std,DDP,10000,1.735,1528.244,14969.024800000001,2.1130628362643904
145.11,0.34,4735.59,1000,aerien,dangereux,Casablanca,Europe_Sud,9,palette,EXW,0,8.285,3579.07,1202.2363500000001,3.938984210550612
451.8,1.41,4516.42,100,routier,general,Tanger-Med,Moyen_Orient,12,40_hc,CIF,5000,0.258,82.516,116.5644,38.74613518364097
2969.48,5.9,111568.18,10000,aerien,perissable,Tanger-Med,Europe_Sud,3,40_std,EXW,1000,22.93,11541.715,68090.1764,1.6385356287606856
3590.77,11.61,31998.53,800,routier,dangereux,Agadir,Amerique_Nord,3,40_hc,DDP,100,2.093,647.351,7515.48161,4.257681897248365
259.51,1.4,3432.71,2000,routier,fragile,Tanger-Med,Europe_Sud,6,40_hc,DDP,500,2.44,450.732,633.2044,5.421172057553612
163101.35,567.99,1727948.72,1000,maritime,general,Casablanca,Europe_Nord,5,20_reefer,FCA,0,0.298,85.643,48604.2023,35.55142638355779
681.73,3.5,34304.87,800,routier,fragile,Mohammedia,Amerique_Nord,12,palette,DAT,0,1.248,243.338,850.79904,40.320767169647965
209100.8,2295.58,32365614.08,5000,maritime,fragile,Tanger-Ville,Amerique_Nord,6,20_reefer,FCA,1000,1.017,92.679,212655.51359999998,152.19738972241726
1464.52,6.09,11030.54,2000,routier,general,Tanger-Med,Europe_Sud,5,20_std,CIF,0,1.552,373.063,2272.93504,4.852993950940191
12969.77,41.61,98344.43,1000,maritime,general,Agadir,Moyen_Orient,8,40_hc,FOB,5000,0.392,122.097,5084.14984,19.34333823646708
15922.18,63.09,391505.48,250,routier,perissable,Casablanca,Europe_Sud,9,40_std,DDP,0,0.68,171.506,10827.082400000001,36.15983194142865
5937.02,28.43,83733.63,500,routier,fragile,Casablanca,Europe_Sud,2,40_hc,DAT,0,0.702,146.575,4167.78804,20.09066420757808
1117.8,5.16,38605.88,2000,routier,perissable,Agadir,Asie,9,40_hc,FCA,0,3.258,705.297,3641.7924,10.600790973148277
738.17,3.14,33184.65,2500,routier,fragile,Casablanca,Afrique_Ouest,10,40_hc,CIF,0,2.887,677.94,2131.09679,15.571629667744936
120.96,0.29,759.26,3000,routier,dangereux,Casablanca,Asie,12,40_std,DAT,0,6.044,2534.302,731.08224,1.0385425311384942
587.69,1.66,9287.02,3000,routier,dangereux,Tanger-Med,Europe_Nord,8,40_std,FOB,100,5.309,1882.285,3120.0462100000004,2.9765648887616956
581.01,2.54,6272.92,50,routier,general,Casablanca,Amerique_Sud,12,20_std,CIF,5000,0.309,70.81,179.53208999999998,34.94038308137559
2186.99,12.49,8304.49,50,routier,general,Casablanca,Asie,1,palette,CIF,0,0.361,63.256,789.5033899999999,10.518624878862143
153460.4,638.61,11840558.4,1000,maritime,fragile,Casablanca,Amerique_Nord,8,vrac,CIF,0,0.466,111.878,71512.5464,165.5731615788191
401.43,2.39,21020.98,3000,aerien,fragile,Tanger-Med,Amerique_Sud,7,40_std,DAT,0,14.798,2486.493,5940.36114,3.538670377875376
869.09,2.26,4907.56,1500,routier,perissable,Tanger-Med,Amerique_Nord,1,40_std,FOB,0,2.117,814.921,1839.86353,2.667350007204067
194006.19,686.34,2876860.59,11000,maritime,perissable,Casablanca,Europe_Sud,3,40_std,EXW,0,1.552,438.615,301097.60688000004,9.554578064602648
91700.93,159.24,2132347.18,2000,maritime,dangereux,Tanger-Med,Europe_Sud,6,20_std,EXW,0,0.516,297.027,47317.679879999996,45.06449144184033
1319.92,4.02,22281.17,800,routier,general,Casablanca,Asie,1,40_std,FOB,0,0.982,322.07,1296.16144,17.19011946536536
7009.09,12.39,216232.42,11000,maritime,dangereux,Casablanca,Europe_Sud,5,40_std,CIF,0,2.807,1588.253,19674.51563,10.990482513850838
464.25,0.92,6378.27,500,routier,perissable,Casablanca,Europe_Nord,6,20_std,FCA,100,0.899,452.418,417.36075,15.282390593748934
141888.0,406.28,4197495.52,1000,maritime,dangereux,Casablanca,Amerique_Nord,2,20_std,FOB,0,0.52,181.521,73781.76000000001,56.89069385170534
100.0,0.35,677.14,500,routier,perissable,Casablanca,Amerique_Sud,7,20_std,EXW,10000,0.753,217.038,75.3,8.992563081009296
44637.5,158.83,708110.68,3000,maritime,fragile,Agadir,Europe_Sud,7,20_std,FOB,5000,0.702,197.203,31335.524999999998,22.597696384534807
1803.37,7.42,11710.08,5000,maritime,general,Tanger-Ville,Amerique_Nord,11,20_std,DDP,0,1.332,323.568,2402.08884,4.874957081104461
952.07,3.26,8827.29,500,routier,general,Tanger-Med,Amerique_Nord,6,20_std,FOB,5000,0.452,131.842,430.33564,20.512570141761906
4135.68,18.89,18709.7,50,routier,general,Casablanca,Asie,6,20_std,DDP,0,0.626,136.971,2588.93568,7.226792131042823
290.05,1.65,17100.98,12000,aerien,fragile,Tanger-Med,Amerique_Nord,6,vrac,CIF,10000,30.06,5285.557,8718.903,1.9613683051640785
12879.83,31.56,585970.08,800,routier,perissable,Tanger-Med,Europe_Sud,9,20_std,EXW,0,0.875,356.938,11269.85125,51.99448218094271
80225.27,529.52,981022.03,3000,maritime,general,Casablanca,Amerique_Nord,11,palette,FOB,1000,0.555,84.138,44525.02485000001,22.03304845544628
449.42,0.49,1369.66,12000,aerien,vrac,Casablanca,Europe_Sud,12,20_std,FOB,100,30.408,28136.61,13665.963360000002,0.10022418207332293
175948.26,454.98,4544694.08,2000,maritime,perissable,Tanger-Med,Amerique_Nord,12,40_std,CIF,0,0.696,268.989,122459.98896,37.11166494947559
190337.74,851.65,915915.39,2000,maritime,general,Casablanca,Afrique_Ouest,9,palette,DDP,0,0.646,144.271,122958.18003999999,7.448999242685929
18181.27,45.23,421567.24,9000,maritime,dangereux,Tanger-Med,Amerique_Nord,2,40_std,DAT,0,2.504,1006.253,45525.90008,9.25994300517298
8447.27,40.76,179157.63,2000,aerien,fragile,Casablanca,Europe_Sud,9,40_hc,DDP,0,13.137,2722.449,110971.78599,1.6144430622766082
2427.97,6.62,63273.66,1500,routier,perissable,Tanger-Med,Europe_Nord,2,40_std,EXW,10000,1.202,440.693,2918.4199399999998,21.680793477582945
1042.17,2.29,8696.96,250,routier,dangereux,Tanger-Med,Afrique_Ouest,3,palette,CIF,0,0.711,323.851,740.98287,11.737059454559319
6356.73,30.38,63077.74,50,routier,general,Tanger-Med,Asie,12,20_std,FCA,0,0.361,75.614,2294.77953,27.487494626553516
19028.33,49.44,166932.86,4000,aerien,general,Casablanca,Asie,9,20_std,CIF,5000,15.513,5970.897,295186.48329,0.5655166122088326
244973.05,1021.91,3156445.55,2000,maritime,general,Agadir,Amerique_Nord,3,40_std,CIF,0,0.326,78.131,79861.21429999999,39.52413668721288
6510.54,26.74,23413.21,1500,routier,general,Tanger-Med,Europe_Nord,4,palette,FOB,0,1.386,337.427,9023.60844,2.5946615653460245
478.6,0.98,42092.22,5000,aerien,perissable,Tanger-Med,Europe_Sud,5,40_hc,EXW,0,14.109,6858.571,6752.5674,6.233513492956768
3035.79,13.68,112847.91,2500,routier,perissable,Tanger-Med,Moyen_Orient,1,palette,FOB,500,2.87,637.142,8712.7173,12.952091306807349
907.3,1.87,11289.92,1500,routier,perissable,Casablanca,Europe_Sud,2,palette,CIF,0,1.77,859.381,1605.921,7.030183925610288
205139.53,575.36,12524128.88,2000,maritime,perissable,Tanger-Med,Europe_Sud,11,vrac,DDP,0,0.743,265.05,152418.67079,82.1692566605278
2166.4,9.69,35112.0,1500,routier,general,Casablanca,Asie,6,20_std,CIF,500,1.832,409.421,3968.8448000000003,8.846906787587159
16690.09,86.02,646827.02,5000,aerien,general,Agadir,Europe_Nord,2,40_std,CIF,0,16.322,3166.76,272415.64898,2.374412125081288
782.88,4.2,4789.16,1200,routier,general,Tanger-Med,Amerique_Nord,11,40_std,FOB,10000,0.943,175.884,738.2558399999999,6.487127822788372
112.67,0.48,935.68,8000,aerien,general,Nador,Asie,2,20_std,FOB,500,20.757,4834.42,2338.69119,0.4000870247431
3995.22,18.92,96097.76,5000,maritime,fragile,Tanger-Ville,Amerique_Nord,4,palette,FOB,0,0.858,181.162,3427.8987599999996,28.034013466605415
1264.37,5.62,43263.72,500,routier,fragile,Tanger-Med,Europe_Nord,7,40_std,EXW,0,0.776,174.546,981.15112,44.09485870025812
298.01,1.41,26369.24,5000,aerien,fragile,Casablanca,Europe_Sud,1,40_hc,DDP,5000,19.11,4025.289,5694.9711,4.630267570629112
30376.75,84.57,488692.98,2000,maritime,dangereux,Tanger-Med,Europe_Nord,12,40_hc,DDP,0,0.904,324.717,27460.582000000002,17.796162513962738
1693.69,5.34,5253.33,250,routier,general,Casablanca,Europe_Nord,11,20_std,DDP,0,0.672,213.039,1138.1596800000002,4.615635303475167
2814.03,9.17,120922.3,800,routier,fragile,Tanger-Med,Afrique_Ouest,6,40_hc,EXW,5000,0.832,255.306,2341.2729600000002,51.64810001478853
4159.15,8.0,110274.72,2000,aerien,dangereux,Tanger-Med,Europe_Nord,2,20_std,FOB,0,11.673,6065.071,48549.75795,2.271375278813311
788.61,3.4,2804.7,100,routier,general,Tanger-Med,Amerique_Nord,6,20_std,DDP,1000,0.401,93.033,316.23261,8.869104296359568
507.92,0.58,2160.16,50,routier,vrac,Tanger-Med,Asie,4,40_hc,FCA,0,0.329,289.934,167.10568,12.92690948626043
941.31,3.38,9218.59,800,routier,general,Tanger-Med,Europe_Nord,7,40_std,DAT,100,0.883,245.702,831.1767299999999,11.091010692756042
18852.26,40.78,378343.57,500,routier,perissable,Casablanca,Europe_Sud,9,40_std,DAT,10000,0.664,307.101,12517.90064,30.22420299383364
166848.8,511.29,5737566.19,9000,maritime,perissable,Casablanca,Afrique_Ouest,1,40_std,EXW,10000,1.652,539.218,275634.2176,20.8158705401604
